Node ID,Type,Degree
0,EntityNode,798
1,EntityNode,353
2,EntityNode,2830
3,EntityNode,353
4,EntityNode,374
5,EntityNode,353
6,EntityNode,374
7,EntityNode,374
8,EntityNode,929
9,EntityNode,3680
10,EntityNode,1438
11,EntityNode,929
12,EntityNode,374
13,EntityNode,374
14,EntityNode,374
15,EntityNode,929
16,EntityNode,374
17,EntityNode,3271
18,EntityNode,2111
19,EntityNode,374
20,EntityNode,929
21,EntityNode,374
22,EntityNode,374
23,EntityNode,929
24,EntityNode,929
25,EntityNode,929
26,EntityNode,353
27,EntityNode,929
28,EntityNode,353
29,EntityNode,929
30,EntityNode,929
31,EntityNode,353
32,EntityNode,353
33,EntityNode,929
34,EntityNode,353
35,EntityNode,929
36,EntityNode,353
37,EntityNode,353
38,EntityNode,731
39,EntityNode,353
40,EntityNode,929
41,EntityNode,353
42,EntityNode,929
43,EntityNode,353
44,EntityNode,929
45,EntityNode,929
46,EntityNode,929
47,EntityNode,353
48,EntityNode,929
49,EntityNode,929
50,EntityNode,929
51,EntityNode,929
52,EntityNode,929
53,EntityNode,353
54,EntityNode,353
55,EntityNode,353
56,EntityNode,580
57,EntityNode,580
58,EntityNode,580
59,EntityNode,374
60,EntityNode,798
61,EntityNode,580
62,EntityNode,580
63,EntityNode,580
64,EntityNode,580
65,EntityNode,929
66,EntityNode,353
67,EntityNode,929
68,EntityNode,353
69,EntityNode,929
70,EntityNode,1434
71,EntityNode,353
72,EntityNode,353
73,EntityNode,580
74,EntityNode,374
75,EntityNode,374
76,EntityNode,2830
77,EntityNode,580
78,EntityNode,374
79,EntityNode,580
80,EntityNode,580
81,EntityNode,580
82,EntityNode,374
83,EntityNode,374
84,EntityNode,580
85,EntityNode,374
86,EntityNode,580
87,EntityNode,4058
88,EntityNode,580
89,EntityNode,374
90,EntityNode,374
91,EntityNode,374
92,EntityNode,580
93,EntityNode,580
94,EntityNode,374
95,EntityNode,580
96,EntityNode,580
97,EntityNode,1569
98,EntityNode,580
99,EntityNode,580
100,EntityNode,929
101,EntityNode,929
102,EntityNode,580
103,EntityNode,929
104,EntityNode,580
105,EntityNode,929
106,EntityNode,580
107,EntityNode,580
108,EntityNode,929
109,EntityNode,929
110,EntityNode,580
111,EntityNode,929
112,EntityNode,929
113,EntityNode,929
114,EntityNode,929
115,EntityNode,580
116,EntityNode,581
117,EntityNode,580
118,EntityNode,580
119,EntityNode,929
120,EntityNode,580
121,EntityNode,580
122,EntityNode,929
123,EntityNode,580
124,EntityNode,929
125,EntityNode,929
126,EntityNode,929
127,EntityNode,929
128,EntityNode,929
129,EntityNode,929
130,EntityNode,929
131,EntityNode,929
132,EntityNode,353
133,EntityNode,353
134,EntityNode,374
135,EntityNode,580
136,EntityNode,580
137,EntityNode,929
138,EntityNode,580
139,EntityNode,929
140,EntityNode,374
141,EntityNode,929
142,EntityNode,929
143,EntityNode,929
144,EntityNode,1229
145,EntityNode,929
146,EntityNode,929
147,EntityNode,1518
148,EntityNode,374
149,EntityNode,929
150,EntityNode,374
151,EntityNode,374
152,EntityNode,929
153,EntityNode,929
154,EntityNode,374
155,EntityNode,353
156,EntityNode,2190
157,EntityNode,929
158,EntityNode,374
159,EntityNode,353
160,EntityNode,353
161,EntityNode,374
162,EntityNode,374
163,EntityNode,353
164,EntityNode,353
165,EntityNode,353
166,EntityNode,374
167,EntityNode,353
168,EntityNode,374
169,EntityNode,798
170,EntityNode,374
171,EntityNode,929
172,EntityNode,374
173,EntityNode,929
174,EntityNode,1936
175,EntityNode,798
176,EntityNode,929
177,EntityNode,929
178,EntityNode,374
179,EntityNode,929
180,EntityNode,374
181,EntityNode,374
182,EntityNode,374
183,EntityNode,374
184,EntityNode,374
185,EntityNode,929
186,EntityNode,929
187,EntityNode,3507
188,EntityNode,929
189,EntityNode,929
190,EntityNode,929
191,EntityNode,929
192,EntityNode,798
193,EntityNode,798
194,EntityNode,353
195,EntityNode,374
196,EntityNode,353
197,EntityNode,929
198,EntityNode,353
199,EntityNode,929
200,EntityNode,353
201,EntityNode,929
202,EntityNode,353
203,EntityNode,374
204,EntityNode,2830
205,EntityNode,374
206,EntityNode,1550
207,EntityNode,929
208,EntityNode,353
209,EntityNode,929
210,EntityNode,929
211,EntityNode,2466
212,EntityNode,374
213,EntityNode,3507
214,EntityNode,2830
215,EntityNode,929
216,EntityNode,2617
217,EntityNode,353
218,EntityNode,2519
219,EntityNode,353
220,EntityNode,374
221,EntityNode,2225
222,EntityNode,929
223,EntityNode,930
224,EntityNode,929
225,EntityNode,929
226,EntityNode,929
227,EntityNode,929
228,EntityNode,353
229,EntityNode,929
230,EntityNode,353
231,EntityNode,1866
232,EntityNode,354
233,EntityNode,929
234,EntityNode,353
235,EntityNode,353
236,EntityNode,353
237,EntityNode,353
238,EntityNode,1906
239,EntityNode,929
240,EntityNode,929
241,EntityNode,1922
242,EntityNode,929
243,EntityNode,353
244,EntityNode,353
245,EntityNode,929
246,EntityNode,929
247,EntityNode,929
248,EntityNode,353
249,EntityNode,353
250,EntityNode,374
251,EntityNode,374
252,TermNode,353
253,TermNode,353
254,TermNode,2504
255,TermNode,4145
256,TermNode,1922
257,TermNode,353
258,TermNode,4905
259,TermNode,2386
260,TermNode,3915
261,TermNode,2168
262,TermNode,4119
263,TermNode,4356
264,TermNode,4859
265,TermNode,353
266,TermNode,1907
267,TermNode,353
268,TermNode,4599
269,TermNode,6097
270,TermNode,353
271,TermNode,2209
272,TermNode,4931
273,TermNode,3137
274,TermNode,2684
275,TermNode,7543
276,TermNode,6626
277,TermNode,353
278,TermNode,10576
279,TermNode,2323
280,TermNode,353
281,TermNode,1866
282,TermNode,7661
283,TermNode,5128
284,TermNode,353
285,TermNode,5582
286,TermNode,1906
287,TermNode,849
288,TermNode,4242
289,TermNode,2339
290,TermNode,1534
291,TermNode,353
292,TermNode,8125
293,TermNode,353
294,TermNode,4278
295,TermNode,353
296,TermNode,7256
297,TermNode,353
298,TermNode,353
299,TermNode,7050
300,TermNode,353
301,TermNode,4965
302,TermNode,5195
303,TermNode,8453
304,TermNode,353
305,TermNode,7179
306,TermNode,3909
307,TermNode,8655
308,TermNode,7195
309,TermNode,4992
310,TermNode,1401
311,TermNode,3369
312,TermNode,5511
313,TermNode,353
314,TermNode,353
315,TermNode,8160
316,TermNode,8422
317,TermNode,3632
318,TermNode,353
319,TermNode,5368
320,TermNode,9644
321,TermNode,2541
322,TermNode,353
323,TermNode,353
324,TermNode,5330
325,TermNode,5954
326,TermNode,353
327,TermNode,2368
328,TermNode,353
329,TermNode,6443
330,TermNode,353
331,TermNode,3614
332,TermNode,353
333,TermNode,701
334,TermNode,3456
335,TermNode,353
336,TermNode,5422
337,TermNode,2241
338,TermNode,5411
339,TermNode,2411
340,TermNode,9254
341,TermNode,4933
342,TermNode,4060
343,TermNode,3299
344,TermNode,4159
345,TermNode,6162
346,TermNode,5463
347,TermNode,1810
348,TermNode,4367
349,TermNode,3614
350,TermNode,1152
351,TermNode,7990
352,TermNode,3186
353,TermNode,904
354,TermNode,1152
355,TermNode,7148
356,TermNode,353
357,TermNode,4360
358,TermNode,4737
359,TermNode,6407
360,TermNode,8456
361,TermNode,7368
362,TermNode,5063
363,TermNode,4153
364,TermNode,6351
365,TermNode,2650
366,TermNode,517
367,TermNode,664
368,TermNode,1751
369,TermNode,9904
370,TermNode,9831
371,TermNode,1534
372,TermNode,353
373,TermNode,6152
374,TermNode,7210
375,TermNode,2579
376,TermNode,353
377,TermNode,1740
378,TermNode,2648
379,TermNode,353
380,TermNode,353
381,TermNode,353
382,TermNode,753
383,TermNode,8799
384,TermNode,5044
385,TermNode,353
386,TermNode,5566
387,TermNode,6978
388,TermNode,353
389,TermNode,6779
390,TermNode,353
391,TermNode,8690
392,TermNode,2865
393,TermNode,3597
394,TermNode,7101
395,TermNode,353
396,TermNode,353
397,TermNode,2023
398,TermNode,5257
399,TermNode,7805
400,TermNode,6956
401,TermNode,353
402,TermNode,353
403,TermNode,353
404,TermNode,353
405,TermNode,353
406,TermNode,353
407,TermNode,353
408,TermNode,1838
409,TermNode,10766
410,TermNode,3137
411,TermNode,3209
412,TermNode,3137
413,TermNode,1534
414,TermNode,9003
415,TermNode,2177
416,TermNode,6903
417,TermNode,1570
418,TermNode,8863
419,TermNode,999
420,TermNode,2133
421,TermNode,353
422,TermNode,353
423,TermNode,2089
424,TermNode,849
425,TermNode,353
426,TermNode,3702
427,TermNode,353
428,TermNode,3465
429,TermNode,5465
430,TermNode,353
431,TermNode,7003
432,TermNode,5187
433,TermNode,1534
434,TermNode,8647
435,TermNode,353
436,TermNode,3137
437,TermNode,353
438,TermNode,3007
439,TermNode,7867
440,TermNode,3137
441,TermNode,3530
442,TermNode,4820
443,TermNode,3614
444,TermNode,2488
445,TermNode,2274
446,TermNode,353
447,TermNode,353
448,TermNode,3137
449,TermNode,3197
450,TermNode,353
451,TermNode,353
452,TermNode,4201
453,TermNode,4120
454,TermNode,1866
455,TermNode,3775
456,TermNode,6197
457,TermNode,4503
458,TermNode,3341
459,TermNode,2425
460,TermNode,3240
461,TermNode,353
462,TermNode,353
463,TermNode,8230
464,TermNode,353
465,TermNode,3773
466,TermNode,4827
467,TermNode,3171
468,TermNode,353
469,TermNode,353
470,TermNode,7792
471,TermNode,8355
472,TermNode,5977
473,TermNode,7432
474,TermNode,5508
