Edge ID,Type,Degree
0,DocumentEdge,2
1,DocumentEdge,3
2,DocumentEdge,2
3,DocumentEdge,1
4,RelatedToEdge,2
5,RelatedToEdge,3
6,RelatedToEdge,3
7,RelatedToEdge,3
8,ContainedInEdge,3
9,ContainedInEdge,2
10,ContainedInEdge,2
11,ContainedInEdge,3
12,ContainedInEdge,3
13,ContainedInEdge,3
14,ContainedInEdge,3
15,ContainedInEdge,3
16,ContainedInEdge,3
17,ContainedInEdge,3
18,ContainedInEdge,3
19,ContainedInEdge,2
20,ContainedInEdge,3
21,ContainedInEdge,3
22,ContainedInEdge,3
23,ContainedInEdge,3
24,ContainedInEdge,3
25,ContainedInEdge,3
26,ContainedInEdge,3
27,ContainedInEdge,3
28,ContainedInEdge,3
29,ContainedInEdge,3
30,ContainedInEdge,3
31,ContainedInEdge,3
32,ContainedInEdge,2
33,ContainedInEdge,3
34,ContainedInEdge,2
35,ContainedInEdge,2
36,ContainedInEdge,3
37,ContainedInEdge,3
38,ContainedInEdge,3
39,ContainedInEdge,3
40,ContainedInEdge,3
41,ContainedInEdge,3
42,ContainedInEdge,2
43,ContainedInEdge,3
44,ContainedInEdge,3
45,ContainedInEdge,3
46,ContainedInEdge,3
47,ContainedInEdge,2
48,ContainedInEdge,3
49,ContainedInEdge,3
50,ContainedInEdge,2
51,ContainedInEdge,3
52,ContainedInEdge,2
53,ContainedInEdge,3
54,ContainedInEdge,3
55,ContainedInEdge,3
56,ContainedInEdge,3
57,ContainedInEdge,3
58,ContainedInEdge,3
59,ContainedInEdge,3
60,ContainedInEdge,3
61,ContainedInEdge,3
62,ContainedInEdge,3
63,ContainedInEdge,3
64,ContainedInEdge,3
65,ContainedInEdge,3
66,ContainedInEdge,3
67,ContainedInEdge,2
68,ContainedInEdge,3
69,ContainedInEdge,2
70,ContainedInEdge,3
71,ContainedInEdge,3
72,ContainedInEdge,2
73,ContainedInEdge,3
74,ContainedInEdge,3
75,ContainedInEdge,3
76,ContainedInEdge,2
77,ContainedInEdge,3
78,ContainedInEdge,3
79,ContainedInEdge,3
80,ContainedInEdge,3
81,ContainedInEdge,2
82,ContainedInEdge,3
83,ContainedInEdge,3
84,ContainedInEdge,3
85,ContainedInEdge,3
86,ContainedInEdge,3
87,ContainedInEdge,3
88,ContainedInEdge,3
89,ContainedInEdge,3
90,ContainedInEdge,3
91,ContainedInEdge,3
92,ContainedInEdge,3
93,ContainedInEdge,3
94,ContainedInEdge,3
95,ContainedInEdge,3
96,ContainedInEdge,3
97,ContainedInEdge,3
98,ContainedInEdge,3
99,ContainedInEdge,3
100,ContainedInEdge,3
101,ContainedInEdge,2
102,ContainedInEdge,3
103,ContainedInEdge,2
104,ContainedInEdge,3
105,ContainedInEdge,3
106,ContainedInEdge,3
107,ContainedInEdge,3
108,ContainedInEdge,3
109,ContainedInEdge,3
110,ContainedInEdge,2
111,ContainedInEdge,3
112,ContainedInEdge,3
113,ContainedInEdge,3
114,ContainedInEdge,3
115,ContainedInEdge,3
116,ContainedInEdge,3
117,ContainedInEdge,3
118,ContainedInEdge,2
119,ContainedInEdge,2
120,ContainedInEdge,3
121,ContainedInEdge,3
122,ContainedInEdge,2
123,ContainedInEdge,3
124,ContainedInEdge,3
125,ContainedInEdge,2
126,ContainedInEdge,3
127,ContainedInEdge,3
128,ContainedInEdge,3
129,ContainedInEdge,3
130,ContainedInEdge,3
131,ContainedInEdge,3
132,ContainedInEdge,3
133,ContainedInEdge,3
134,ContainedInEdge,2
135,ContainedInEdge,3
136,ContainedInEdge,3
137,ContainedInEdge,3
138,ContainedInEdge,3
139,ContainedInEdge,3
140,ContainedInEdge,2
141,ContainedInEdge,3
142,ContainedInEdge,2
143,ContainedInEdge,3
144,ContainedInEdge,3
145,ContainedInEdge,3
146,ContainedInEdge,3
147,ContainedInEdge,2
148,ContainedInEdge,3
149,ContainedInEdge,2
150,ContainedInEdge,3
151,ContainedInEdge,3
152,ContainedInEdge,3
153,ContainedInEdge,3
154,ContainedInEdge,3
155,ContainedInEdge,3
156,ContainedInEdge,3
157,ContainedInEdge,2
158,ContainedInEdge,3
159,ContainedInEdge,3
160,ContainedInEdge,3
161,ContainedInEdge,3
