Node ID,Type,Degree
0,EntityNode,60
1,EntityNode,60
2,EntityNode,481
3,EntityNode,379
4,EntityNode,379
5,EntityNode,379
6,EntityNode,257
7,EntityNode,257
8,EntityNode,257
9,EntityNode,257
10,EntityNode,257
11,EntityNode,379
12,EntityNode,257
13,EntityNode,379
14,EntityNode,257
15,EntityNode,379
16,EntityNode,481
17,EntityNode,481
18,EntityNode,60
19,EntityNode,481
20,EntityNode,60
21,EntityNode,481
22,EntityNode,60
23,EntityNode,481
24,EntityNode,481
25,EntityNode,481
26,EntityNode,481
27,EntityNode,257
28,EntityNode,257
29,EntityNode,257
30,EntityNode,257
31,EntityNode,257
32,EntityNode,257
33,EntityNode,257
34,EntityNode,257
35,EntityNode,257
36,EntityNode,257
37,EntityNode,257
38,EntityNode,257
39,EntityNode,257
40,EntityNode,257
41,EntityNode,257
42,EntityNode,257
43,EntityNode,257
44,EntityNode,257
45,EntityNode,257
46,EntityNode,257
47,EntityNode,60
48,EntityNode,481
49,EntityNode,481
50,EntityNode,379
51,EntityNode,481
52,EntityNode,379
53,EntityNode,379
54,EntityNode,481
55,EntityNode,379
56,EntityNode,379
57,EntityNode,481
58,EntityNode,379
59,EntityNode,481
60,EntityNode,379
61,EntityNode,481
62,EntityNode,481
63,EntityNode,379
64,EntityNode,481
65,EntityNode,481
66,EntityNode,481
67,EntityNode,379
68,EntityNode,379
69,EntityNode,379
70,EntityNode,481
71,EntityNode,379
72,EntityNode,481
73,EntityNode,379
74,EntityNode,481
75,EntityNode,481
76,EntityNode,379
77,EntityNode,481
78,EntityNode,481
79,EntityNode,481
80,EntityNode,481
81,EntityNode,481
82,EntityNode,481
83,EntityNode,481
84,EntityNode,481
85,EntityNode,481
86,EntityNode,481
87,EntityNode,481
88,EntityNode,481
89,EntityNode,481
90,EntityNode,481
91,EntityNode,481
92,EntityNode,481
93,EntityNode,481
94,EntityNode,481
95,EntityNode,481
96,EntityNode,481
97,EntityNode,481
98,EntityNode,481
99,EntityNode,481
100,EntityNode,481
101,EntityNode,481
102,EntityNode,481
103,EntityNode,481
104,EntityNode,481
105,EntityNode,481
106,EntityNode,481
107,EntityNode,481
108,EntityNode,481
109,EntityNode,481
110,EntityNode,481
111,EntityNode,481
112,EntityNode,481
113,EntityNode,481
114,EntityNode,481
115,EntityNode,481
116,EntityNode,481
117,EntityNode,481
118,EntityNode,481
119,EntityNode,481
120,EntityNode,481
121,EntityNode,481
122,EntityNode,481
123,EntityNode,481
124,EntityNode,481
125,EntityNode,481
126,EntityNode,481
127,EntityNode,481
128,EntityNode,481
129,EntityNode,481
130,EntityNode,481
131,EntityNode,481
132,EntityNode,481
133,EntityNode,481
134,EntityNode,481
135,EntityNode,481
136,EntityNode,481
137,EntityNode,481
138,EntityNode,481
139,EntityNode,481
